Soil Moisture,Temperature,Soil Humidity,Time,Air temperature (C),Wind speed (Km/h),Air humidity (%),Wind gust (Km/h),Pressure (KPa),ph,rainfall,N,P,K,Watering Required,Risk of Disease,Soil Acidity,Acidity status,Soil Fertility,Optimal Growth Conditions,Evapotranspiration Rate,Irrigation Scheduling
89,2,32,101,26.68,8.36,12.5,37.62,101.46,6.360812227,66.48339303,118,50,19,-5.046678606,101.148,1.213014638,acidic,177.7525686,57.828,0.594,-47.44501791
61,29,25,21,26.54,8.82,12.56,40.47,101.46,7.046607434,91.6389565,103,51,20,31.4042087,68.486,0.510474801,neutral,164.8673748,66.784,14.26,13.00831305
65,42,35,106,26.39,9.27,12.62,43.31,101.47,7.947011366,84.12536744,133,57,19,35.38892651,82.231,-0.348115224,basic,198.837092,55.742,20.922,-31.23761023
48,22,20,72,26.25,9.73,12.68,46.15,101.47,6.281913858,98.60457373,129,47,20,39.47508525,50.669,1.289508915,acidic,186.7973397,57.198,11.088,-1.581372119
55,45,30,32,26.12,8.61,12.64,41.26,101.47,6.114525877,67.08022574,116,52,19,50.29195485,76.113,1.461513616,acidic,177.3801681,47.89,22.152,20.87593228
68,6,62,58,25.98,7.49,12.61,36.36,101.47,6.753978061,95.4262599,114,40,23,12.13174802,79.767,0.774980308,neutral,168.2277846,51.59,2.213,-13.62787797
20,36,65,56,25.94,7.2,12.22,41.26,101.48,7.425041316,83.46532547,131,60,17,77.64093491,37.98,0.188591538,neutral,198.3024711,39.336,17.214,38.96040236
76,31,28,51,25.89,6.92,11.82,46.15,101.48,6.745104394,65.54475812,107,43,18,22.84504838,84.176,0.809261325,neutral,159.9215731,72.072,14.722,-9.163427436
51,44,48,50,25.88,7.6,11.55,45.72,101.48,7.641116569,91.39578861,123,44,21,49.25584228,71.33,-0.085931414,basic,178.9512184,46.22,21.575,8.581263417
88,36,46,46,25.88,8.27,11.28,45.28,101.49,6.470135478,66.19426787,112,49,25,13.37714643,97.491,1.069008856,acidic,175.7290948,72.37,17.924,-18.85828036
85,43,26,100,26.05,9.41,10.5,49.92,101.5,7.091992365,60.65381719,119,44,15,21.21923656,98.813,0.493533928,neutral,170.5356053,63.018,22.114,-41.19614516
31,0,68,56,26.22,10.56,9.73,54.55,101.51,6.520403794,93.51042684,130,59,19,47.37891463,46.238,1.079659498,neutral,197.9642827,24.172,1.305,24.94687195
42,32,44,73,26.12,10.17,9.66,50.8,101.51,6.127939628,70.40557612,127,53,24,57.02088478,49.941,1.435702889,acidic,193.2895577,51.694,17.17,12.37832716
6,11,30,11,26.01,9.78,9.6,47.06,101.51,7.994679507,76.13090645,134,52,18,81.39381871,15.354,-0.398808331,basic,194.5037243,22.724,6.532,77.66072807
63,33,38,106,25.94,9.68,9.38,52.8,101.52,7.524707577,62.5138867,109,36,18,38.18322266,69.704,0.013741929,basic,155.4327047,61.068,17.558,-22.75416601
82,36,24,107,25.87,9.57,9.17,58.54,101.53,7.827877818,66.26555904,100,48,17,19.99588819,89.071,-0.263562033,basic,156.2204855,67.422,19.077,-43.37966771
14,20,68,36,25.78,8.98,9.24,51.91,101.54,6.436691764,61.94626051,132,52,19,80.8387479,15.554,1.152268902,acidic,193.6056842,35.596,10.82,61.41612185
66,13,62,12,25.68,8.4,9.3,45.28,101.54,5.907930899,72.82902109,102,37,25,23.14419578,68.42,1.593770591,acidic,154.5355516,54.76,7.07,18.15129367
73,26,32,26,25.65,9.11,9.23,52.64,101.55,6.135025006,88.57395505,111,39,22,19.51620899,73.353,1.393179933,acidic,163.0945175,71.062,13.875,-0.572186515
5,33,24,63,25.62,9.82,9.15,60,101.56,6.044556594,99.75336197,117,51,15,88.80432761,17.176,1.554038343,acidic,174.2311896,31.856,17.683,45.57399141
84,0,57,8,25.64,10.09,9.02,59.27,101.56,7.59781958,90.07326633,136,36,24,-4.720653266,93.557,-0.066007581,basic,187.1815263,50.198,1.33,-3.021979899
18,11,30,99,25.66,10.37,8.9,58.54,101.57,6.691268104,70.97358303,134,56,18,70.63528339,25.041,0.912013869,neutral,198.5838877,28.046,6.978,23.20792509
70,28,33,12,25.44,9.4,9.18,49.96,101.57,6.175492306,76.88582484,112,54,15,25.86883503,72,1.424450966,acidic,172.0228446,69.464,15.006,12.93425255
40,26,29,50,25.21,8.44,9.46,41.38,101.58,7.272316209,74.14169043,105,56,15,55.33366191,44.352,0.324809975,neutral,167.2093787,54.88,13.538,24.75749287
33,39,60,104,25,7.86,9.82,41.38,101.6,5.801047545,99.39557151,140,45,15,63.6748857,49.218,1.802977926,acidic,191.6607333,40.784,19.698,-2.818671453
50,15,39,59,24.8,7.28,10.18,41.38,101.61,6.757457943,60.79645852,126,46,25,42.2867083,54.084,0.787146805,neutral,187.2302206,49.688,7.358,14.26106244
43,4,25,80,24.59,6.78,10.47,36.89,101.61,6.983395573,90.64770699,106,49,24,37.7294586,57.224,0.554324983,neutral,169.2883769,35.52,1.571,1.805687903
53,31,64,59,24.38,6.28,10.77,32.4,101.62,7.976889498,80.11272117,121,53,19,43.24645577,62.874,-0.39472515,basic,183.2161774,59.86,14.781,5.466183649
71,9,25,98,24.17,5.78,11.06,27.91,101.62,6.558902588,97.76600619,108,60,17,10.62879876,79.714,1.035423657,neutral,175.2912318,55.192,3.494,-37.32980186
57,3,33,105,24.02,5.26,11.34,27.29,101.62,7.979090365,85.24963302,116,56,17,24.0480734,72.558,-0.384517511,basic,179.3146367,42.52,0.202,-23.07488991
46,16,27,16,23.87,4.73,11.63,26.67,101.63,7.903528673,93.50153555,100,52,19,39.81069289,52.919,-0.34233118,basic,161.3675299,50.358,6.403,29.94953934
64,0,64,110,23.82,5.54,11.68,29.78,101.64,6.73210948,78.58488484,129,43,16,16.77902303,81.402,0.8527329,neutral,180.3124766,43.236,-1.288,-30.57546545
39,9,53,27,23.76,6.35,11.73,32.88,101.66,6.691690476,67.06459777,118,44,23,48.56808045,51.185,0.850247528,neutral,175.7841833,39.614,3.521,39.38062067
54,4,32,101,23.68,5.73,11.78,34.62,101.68,7.839849298,69.31153566,117,43,25,30.60369287,69.169,-0.309399475,basic,175.1121055,42.278,0.758,-13.2934607
9,9,30,86,23.61,5.11,11.84,36.36,101.69,6.61448588,77.03421249,126,37,21,76.5411575,25.163,0.925781858,neutral,175.8301401,24.95,2.992,36.88973625
37,32,30,24,23.44,4.77,12.12,31.08,101.7,7.456971816,71.85436078,120,48,16,60.99312784,51.681,0.131638587,neutral,175.6801197,52.242,14.272,41.44369177
84,38,56,84,23.28,4.43,12.4,25.81,101.71,7.2942193,74.8984994,102,45,16,16.30030012,99.299,0.271685358,neutral,155.0940465,70.034,17.052,-36.46954982
4,10,61,80,22.99,4.43,13.38,25.4,101.72,7.762647875,92.23645249,131,56,20,78.5387095,21.879,-0.172166201,basic,196.8661465,24.818,2.758,40.32906425
68,17,62,60,22.7,4.43,14.36,25,101.73,6.363406102,69.45072055,114,40,17,22.30185589,74.859,1.195780354,acidic,163.1543843,64.602,5.964,-6.835216165
53,8,34,2,22.54,4.4,14.5,24.26,101.73,7.63737841,92.91915074,101,37,18,28.06616985,68.72,-0.103811743,basic,148.2538351,48.22,1.41,30.12425478
90,40,36,108,22.39,4.36,14.64,23.53,101.73,6.200671976,81.15072105,106,46,20,9.37785579,108.588,1.348962846,acidic,162.8404704,72.84,17.352,-56.34521632
68,39,68,45,22.12,4.28,15.52,22.58,101.74,6.364729934,74.94136567,113,38,20,31.85572687,88.924,1.172194236,acidic,162.755311,63.56,16.556,-0.982409701
30,14,41,44,21.86,4.21,16.41,21.62,101.74,6.913678684,91.49697481,102,53,21,53.77760504,45.263,0.641395545,neutral,166.4395751,44.286,3.761,32.55090756
20,43,22,32,21.62,4.65,16.99,24.93,101.74,7.766259769,63.88079866,110,39,18,83.62684027,50.135,-0.218892744,basic,158.9636182,36.662,18.263,56.8357604
4,5,23,57,21.39,5.09,17.58,28.24,101.75,7.55606399,76.63669195,107,58,15,77.89866161,29.617,0.046458174,basic,170.8107552,23.046,-0.738,56.50899242
45,0,63,73,21.29,5,18.24,25.44,101.76,7.288377241,65.35747011,120,60,15,36.45650598,71.24,0.329001369,neutral,185.7981359,39.092,-3.472,10.89275897
31,31,46,108,21.19,4.9,18.9,22.64,101.78,6.002524871,151.8869972,89,47,38,48.45260056,52.17,1.46759491,acidic,161.0017674,55.64,11.79,-18.56609916
84,4,31,86,21.04,4.56,19.48,20.41,101.78,6.033485257,161.2469997,60,37,39,-20.09339994,104.688,1.370684826,acidic,123.8234397,63.672,-2.02,-63.37409991
90,38,22,18,20.9,4.22,20.06,18.18,101.78,7.121933579,196.6249511,63,41,45,-16.34299022,112.506,0.283070851,neutral,135.8146465,79.204,14.67,-45.98748533
50,36,40,87,20.75,3.87,20.63,15.94,101.79,6.207459637,175.6086697,86,40,39,26.68926606,75.721,1.240506873,acidic,152.6452217,61.73,13.359,-34.18260091
41,36,41,58,20.6,3.53,21.21,13.71,101.79,6.090060478,190.4242157,96,41,40,32.55215686,68.439,1.368843602,acidic,164.2630423,57.762,13.049,-15.12726471
19,45,29,50,20.6,3.44,21.34,13.28,101.79,6.346715209,190.5577618,100,35,36,58.98644764,56.032,1.110984722,acidic,159.8427006,37.884,17.474,10.83267146
40,3,24,80,20.6,3.36,21.46,12.86,101.8,6.661957897,185.7446728,63,37,43,17.91306544,68.708,0.737327355,neutral,130.4633705,42.496,-3.594,-23.72340184
31,19,27,36,20.6,3.27,21.58,12.43,101.8,6.176860192,169.1168028,70,43,40,38.20263944,47.991,1.255221398,acidic,140.1238021,54.11,4.334,12.26495916
63,17,25,107,20.6,3.18,21.71,12,101.8,7.251847296,182.2685447,67,55,44,2.53329106,78.584,0.190936321,neutral,151.5237069,68.232,3.259,-59.18056341
81,17,48,1,20.56,3.51,22.11,14.94,101.8,6.386259978,169.3388465,74,40,40,-13.0007693,94.953,1.044146531,acidic,141.570382,77.486,3.271,-20.30165395
18,38,22,82,20.52,3.84,22.51,17.88,101.81,7.319735475,150.2498675,89,53,44,64.1970265,50.422,0.14773839,neutral,171.6761852,45.24,13.783,7.92503975
17,44,63,64,20.49,4.16,22.91,20.82,101.82,6.025028997,189.4263485,74,46,45,60.2417303,54.498,1.407575403,acidic,150.7175203,38.996,16.791,6.17209545
5,0,33,26,20.45,4.49,23.31,23.76,101.82,6.344751947,199.8362913,89,41,38,48.03974174,40.667,1.111710281,acidic,155.8413264,23.25,-5.197,34.04911261
78,0,32,42,20.38,4.67,23.93,23.43,101.82,7.02777956,151.4935635,60,55,40,-15.4777127,106.861,0.413500269,neutral,141.4805543,60.21,-5.311,-32.44806905
36,44,45,101,20.32,4.86,24.56,23.1,101.82,7.299304715,195.8645552,67,43,38,39.45908896,72.758,0.133525943,neutral,135.8904867,49.676,16.576,-33.25936656
50,19,23,66,20.26,5.04,25.18,22.76,101.81,7.014063944,164.2697011,70,38,35,19.09205978,67.452,0.41900939,neutral,132.1901552,66.136,3.962,-20.28091033
89,38,61,106,20.19,5.22,25.8,22.43,101.81,7.488014404,164.4970373,74,49,38,-10.63940746,116.646,-0.032184481,neutral,148.1583899,83.096,13.348,-79.34911119
4,21,60,71,20.26,4.99,25.6,23.58,101.81,6.626503893,191.9649389,90,40,39,60.42701222,26.507,0.826008855,neutral,156.9385527,45.482,4.816,14.91051833
51,3,70,101,20.34,4.76,25.4,24.74,101.81,6.239011,169.8391177,82,35,44,8.91217646,81.568,1.178776767,acidic,148.1673077,50.868,-4.216,-40.45173531
85,33,51,22,20.3,4.92,25.64,26,101.8,6.742688094,181.2783964,73,45,37,-12.44767928,109.096,0.705932308,neutral,142.9198817,86.028,10.776,-38.38351892
45,5,52,47,20.26,5.09,25.87,27.27,101.8,6.588017308,153.8990984,85,53,38,18.95918032,74.807,0.889518393,neutral,162.8116121,50.178,-3.225,-2.66972952
69,36,70,109,20.16,4.93,25.92,23.64,101.8,7.097586415,174.7876411,81,56,36,6.26647178,97.369,0.386041776,neutral,160.1316895,75.25,12.196,-63.93629233
54,27,27,46,20.07,4.78,25.96,20.02,101.8,6.956682743,173.1017097,84,55,38,17.09165806,76.814,0.523373639,neutral,163.8696779,76.812,7.624,-16.93051291
35,35,32,28,19.98,4.62,26.01,16.4,101.8,7.380396262,151.9035477,80,45,42,44.31629046,66.276,0.064705689,neutral,153.8337226,59.384,11.545,17.42893569
31,35,22,21,19.88,4.47,26.06,12.77,101.8,6.176618831,184.9800516,76,54,45,41.68598968,62.831,1.274686659,acidic,160.0236332,57.454,11.47,15.00598452
53,19,29,98,19.88,4.71,25.68,15.41,101.8,6.551130445,197.1220049,76,56,39,9.37159902,70.883,0.918121893,neutral,157.2857913,68.102,3.68,-49.13660147
59,33,44,106,19.88,4.95,25.31,18.05,101.8,6.427726565,174.5071843,81,40,45,15.00556314,85.345,0.999940047,acidic,152.5994086,72.758,10.887,-52.35215529
51,11,56,91,19.71,4.24,25.87,20.45,101.8,6.740947635,168.7848886,76,44,45,12.98202228,76.002,0.689878413,neutral,151.4186633,59.348,-0.565,-35.13546658
8,16,39,79,19.54,3.54,26.43,22.86,101.79,6.130136384,183.8270791,69,47,40,55.30558418,34.352,1.309401081,acidic,142.6910955,43.436,1.487,9.35187627
3,36,62,57,19.37,3.56,26.42,17.65,101.78,6.667633355,180.1237765,82,40,45,71.0492447,39.428,0.761260266,neutral,153.7673433,42.924,11.498,26.46286705
4,38,55,75,19.2,3.59,26.42,12.44,101.78,6.186814392,186.2337571,69,57,35,69.82724858,41.907,1.285366579,acidic,147.7307701,41.418,12.51,14.62987287
49,7,69,28,19.19,3.56,26,12.5,101.78,6.334837865,150.3166152,81,36,38,16.63667696,78.008,1.099200328,acidic,143.3343865,54.588,-2.876,3.90501544
43,0,58,82,19.17,3.54,25.57,12.57,101.77,7.16214284,162.2847429,67,60,38,16.87205142,77.792,0.304002262,neutral,151.2865,44.248,-6.255,-20.68542287
51,31,23,81,19.08,3.34,25.54,10.74,101.76,7.422318499,199.4766779,72,51,40,16.94266442,77.902,0.029642731,neutral,149.6043771,71.264,9.174,-39.34300337
78,30,51,57,18.98,3.14,25.51,8.92,101.75,6.768001309,184.4633281,65,39,45,-7.54566562,101.512,0.635127334,neutral,135.9376009,85.78,8.603,-49.83899843
14,42,41,45,18.82,2.88,25.56,12.25,101.74,6.348441469,159.5718087,78,50,43,67.41763826,53.744,1.102311703,acidic,156.943909,41.872,14.484,27.62845739
15,19,35,26,18.66,2.61,25.6,15.58,101.73,6.097294061,167.7230632,77,52,41,53.27538736,38.073,1.360853646,acidic,155.9681058,49.458,2.864,33.68308104
48,41,25,17,18.59,3.72,26.15,15.95,101.72,6.14132902,196.6587013,89,52,42,25.32325974,83.546,1.328892027,acidic,168.7989303,60.176,14.143,-3.49761039
73,42,41,94,18.52,4.84,26.7,16.33,101.71,7.479248124,166.1365886,62,49,37,6.76268228,106.612,-0.038444447,neutral,135.3645263,71.892,14.926,-57.84097658
41,23,36,78,18.67,4.58,25.99,13.54,101.7,6.509174789,153.6390212,90,48,45,31.97519576,62.084,0.94726003,neutral,168.8564224,66.376,5.535,-14.09170636
47,8,40,74,18.82,4.33,25.29,10.76,101.7,6.57256106,175.572958,66,47,36,14.2984084,74.159,0.873067281,neutral,136.8007927,53.866,-1.855,-24.6718874
89,39,48,97,18.76,4.5,25.27,19.66,101.69,7.165696848,197.2101782,80,52,39,-16.52303564,117.42,0.301274023,neutral,157.8840122,81.816,13.719,-84.66305346
84,2,68,87,18.71,4.67,25.25,28.57,101.68,7.207457208,196.469984,89,52,45,-29.8689968,111.981,0.255864552,neutral,171.65478,66.266,-4.707,-74.4409952
82,0,64,60,18.6,5.04,25.58,30.28,101.68,7.124333547,166.2160846,77,51,44,-22.91721692,111.852,0.324810595,neutral,158.0129665,63.456,-5.658,-49.86482538
80,5,58,6,18.5,5.4,25.92,32,101.68,6.463538707,179.1630865,94,37,41,-21.1086173,106.14,0.980525356,acidic,159.7244771,67.656,-3.116,-24.74892595
68,9,24,84,18.47,5.45,26.2,29.84,101.68,6.856833064,166.6415254,75,41,35,-4.68830508,92.385,0.590738148,neutral,139.7997831,65.87,-1.18,-47.99245762
52,5,24,24,18.43,5.49,26.49,27.69,101.67,7.132389299,150.6326874,60,55,36,12.42646252,81.447,0.319426582,neutral,138.2073275,54.094,-3.251,2.81019378
9,0,26,49,18.4,5.54,26.77,25.53,101.67,6.235357638,163.3488091,62,56,35,50.29923818,46.992,1.224356163,acidic,139.8647503,27.808,-5.815,29.49535727
36,23,34,31,18.27,5.62,27.62,20.46,101.66,6.704273839,186.6898282,84,40,42,29.87603436,58.486,0.733928824,neutral,153.3929917,64.972,5.462,4.49305154
35,12,61,55,18.14,5.7,28.47,15.38,101.66,7.433313409,176.1516409,100,56,40,27.22867182,62.38,0.060850833,neutral,182.0966806,54.136,-0.261,-3.34549227
18,25,31,105,17.81,4.85,29.67,22.88,101.65,6.109478059,168.0432282,75,56,44,51.99035436,46.475,1.346386958,acidic,159.9766346,59.766,5.539,-8.91296846
49,10,31,64,17.48,3.99,30.87,30.38,101.64,7.095413294,155.3851533,78,46,42,15.66196934,80.177,0.349354766,neutral,152.9332107,61.398,-2.665,-15.61554599
53,8,31,17,17.37,4.31,30.96,27.96,101.65,6.352076783,193.2418382,82,48,36,3.06363236,85.243,1.117363349,acidic,153.5464537,61.406,-3.564,-7.47255146
43,3,55,59,17.25,4.64,31.05,25.53,101.66,6.658769991,160.6217342,100,58,41,17.06065316,80.102,0.836434122,neutral,184.761139,51.412,-5.959,-8.68652026
18,0,30,68,17.26,4.43,30.72,21.52,101.66,7.051822472,182.2582277,88,50,40,36.33235446,59.819,0.418225565,neutral,164.9637243,35.69,-7.444,5.32253169
2,43,70,110,17.27,4.22,30.4,17.52,101.65,7.333143205,152.6194403,67,41,40,79.85611194,47.646,0.089795318,neutral,135.6667998,38.476,14.068,9.21416791
56,44,31,41,17.24,4.48,30.34,21.52,101.65,6.352771037,181.2915605,72,42,43,20.6396879,96.804,1.072542525,acidic,143.7469397,64.376,14.69,-18.88746815
20,18,56,82,17.2,4.74,30.28,25.53,101.65,7.124050134,189.9711184,89,40,43,41.92177632,46.562,0.317581437,neutral,159.3131649,54.276,1.812,-5.99133552
57,2,44,66,17.14,4.92,30.21,28.15,101.65,6.998787171,177.2233048,89,57,43,-0.50766096,92.466,0.478261581,neutral,174.699151,56.684,-6.095,-31.16699144
27,11,63,3,17.09,5.1,30.14,30.77,101.65,6.537914958,159.9210934,61,41,44,37.47378132,58.07,0.866110672,neutral,132.7765405,50.592,-1.502,35.52367198
87,4,59,104,16.96,5.34,30.46,31.83,101.65,7.171054239,187.1735424,79,45,43,-31.57270848,117.822,0.270436784,neutral,153.780262,73.8,-5.002,-83.15206272
81,36,44,109,16.83,5.58,30.78,32.88,101.64,7.228268228,169.4168014,84,40,43,-6.11736028,112.574,0.207581386,neutral,154.2402122,85.008,10.998,-74.32504042
60,15,24,62,16.64,4.97,31.54,29.78,101.64,7.319952206,188.6372826,98,43,35,0.31054348,86.061,0.159129747,neutral,164.4760335,72.238,0.026,-35.59118478
37,7,41,80,16.45,4.36,32.29,26.67,101.64,6.613341343,153.7447398,75,36,44,26.06405204,72.938,0.798340399,neutral,142.3293389,53.46,-4.443,-11.12342194
48,22,55,108,16.28,4.78,32.88,25.34,101.64,6.096838784,167.0576456,89,58,35,19.72447088,74.334,1.402534348,acidic,168.5677871,74.348,3.048,-40.11729368
22,5,44,19,16.11,5.2,33.47,24,101.63,6.132570523,192.2316221,91,41,37,32.01267558,61.63,1.328780843,acidic,156.8927994,44.736,-5.461,22.83051337
42,43,51,66,16.15,5.43,33.31,24.63,101.62,7.36008498,154.8390847,77,48,36,38.53918306,85.709,0.103063769,neutral,148.7479405,60.562,13.679,-9.45172541
9,3,34,44,16.19,5.65,33.15,25.26,101.62,7.321619041,185.25947,66,58,35,45.503106,50.895,0.147855928,neutral,145.9748667,35.89,-6.185,25.422159
13,4,66,5,16.18,5.59,32.76,28.02,101.62,7.175170657,192.4931257,62,59,41,40.67337486,53.347,0.273939319,neutral,147.7773805,38.59,-5.592,38.75206229
76,45,57,11,16.17,5.53,32.38,30.77,101.63,7.299076163,176.5268267,82,35,35,1.48063466,116.909,0.141595762,neutral,141.2906467,74.798,14.998,-22.45804801
89,34,39,71,16.14,5.38,32.03,29.67,101.63,6.842966479,195.7571622,61,41,35,-20.76043244,119.564,0.583943308,neutral,125.7900765,92.048,9.543,-71.22714866
63,5,33,23,16.11,5.24,31.68,28.57,101.63,6.356295568,156.3616174,99,57,38,-1.27632348,96.712,1.143762928,acidic,180.2494069,63.796,-4.908,-9.40848522
14,6,28,63,16,5.03,31.8,25.82,101.63,6.508342839,157.1215052,70,42,43,48.03569896,52.079,0.914153635,neutral,141.85584,40.434,-4.528,19.36354844
52,6,26,82,15.88,4.82,31.91,23.08,101.63,7.098227926,175.1742112,90,59,35,6.39215776,86.536,0.403971979,neutral,171.0312405,59.564,-4.645,-33.55226336
38,1,70,13,15.8,4.97,32.03,22.76,101.63,6.310699968,154.8238864,73,43,42,21.92622272,77.951,1.120699026,acidic,144.81749,47.63,-7.121,21.05283408
70,8,52,52,15.73,5.13,32.15,22.43,101.63,7.093328631,153.9199807,67,46,44,-6.42899614,101.159,0.331585807,neutral,143.53467,70.694,-3.593,-30.17599421
9,23,44,57,15.66,4.94,32.32,26.22,101.63,6.691074249,169.9288234,84,37,42,58.81823532,39.362,0.73933226,neutral,150.683752,55.368,3.78,23.52135298
65,11,66,74,15.6,4.76,32.48,30,101.63,6.187746776,176.8604109,72,41,36,-4.61608218,94.848,1.252925149,acidic,137.1314227,71.532,-2.34,-43.05812327
68,8,68,63,15.44,4.5,32.76,23.28,101.64,6.491506245,176.103677,71,56,37,-9.0487354,100.41,0.976205121,acidic,150.6440544,70.308,-4.028,-40.3311031
46,26,48,85,15.29,4.25,33.04,16.55,101.64,6.855362875,183.4065252,64,53,38,20.40669496,76.265,0.593796009,neutral,141.998754,77.582,4.788,-31.52195756
49,23,49,93,15.26,4.88,33.03,21.61,101.64,7.124571593,160.0889553,65,54,39,20.57320894,76.114,0.325409374,neutral,144.7127999,75.948,3.543,-31.52668659
76,32,30,106,15.22,5.5,33.02,26.67,101.63,6.067302109,171.4892533,60,58,37,-4.20385066,107.17,1.387084857,acidic,141.1471115,88.316,8.294,-68.44677599
81,37,34,56,15.12,5.26,33.26,24.66,101.63,6.432051512,193.1007598,86,39,43,-11.09815196,116.078,1.003619371,acidic,155.1024361,86.056,10.626,-54.93022794
81,22,49,21,15.02,5.02,33.49,22.64,101.63,6.253408852,171.4716375,90,50,44,-14.3413275,104.476,1.209355452,acidic,169.6773862,91.288,2.961,-30.94149125
42,8,27,24,14.97,4.95,33.42,22.86,101.63,7.287318723,157.8548562,91,38,36,20.40302876,77.355,0.16917395,neutral,153.7988769,57.746,-4.046,10.64354314
53,13,21,66,14.92,4.88,33.34,23.08,101.63,7.161865733,190.312216,87,48,38,5.4355568,83.224,0.308086564,neutral,160.486694,68.196,-1.55,-31.0936648
48,5,28,65,14.86,5.09,33.3,20.05,101.62,6.065898283,152.9801697,72,41,36,13.91396606,84.937,1.374773642,acidic,137.0461288,57.622,-5.454,-14.39405091
39,5,61,55,14.81,5.3,33.26,17.02,101.62,7.311077075,199.3355744,71,54,35,13.65488512,76.65,0.158554511,neutral,147.382246,53.048,-5.358,-14.30067232
83,42,70,36,14.8,5.42,32.8,18.04,101.62,6.581693772,187.3096148,82,46,41,-9.30192296,121.306,0.870485086,neutral,155.9071856,81.656,13.328,-45.19288444
43,4,66,105,14.8,5.55,32.34,19.05,101.62,6.732826127,180.2513601,71,52,43,13.24772798,79.955,0.712446221,neutral,152.0129783,53.262,-5.482,-37.57540803
55,32,55,42,14.81,5.9,32.2,16.34,101.62,6.014572075,172.6442654,80,43,43,16.81114692,87.17,1.423630588,acidic,152.4102005,77.08,8.7,-15.79327962
39,5,54,97,14.82,6.24,32.05,13.64,101.63,6.663559451,193.7141828,77,55,43,15.14216344,74.782,0.795434398,neutral,160.6644916,51.892,-4.619,-33.61425484
65,15,46,70,14.79,5.98,32.06,13.26,101.63,6.434610995,184.7674863,95,57,41,-4.07149726,90.374,1.053724614,acidic,178.7042277,74.952,0.274,-43.43024589
76,15,27,40,14.75,5.71,32.07,12.88,101.64,7.432768147,193.8778713,63,47,35,-16.89657426,100.473,0.01102528,neutral,132.9970623,80.514,0.163,-42.16336139
